SKU,Retailer,Store,Region,Beginning Inventory,Ending Inventory,Reorder Point,Lead Time (days)
SKU-PC-00071,Sam's Club,SAM-02-007,South,307,471,67,5
SKU-PC-00071,Sam's Club,SAM-02-003,South,733,849,76,3
SKU-PC-00071,Sam's Club,SAM-02-009,South,370,425,115,7
SKU-PC-00071,Sam's Club,SAM-01-008,Midwest,819,1000,60,13
SKU-PC-00071,Sam's Club,SAM-03-007,West,383,231,30,13
SKU-PC-00071,Sam's Club,SAM-02-008,South,118,0,120,4
SKU-PC-00071,Sam's Club,SAM-02-004,South,887,948,77,13
SKU-PC-00071,Sam's Club,SAM-01-006,Midwest,561,646,79,9
SKU-PC-00071,Sam's Club,SAM-02-005,South,657,521,140,3
SKU-PC-00071,Sam's Club,SAM-02-002,South,656,646,33,13
SKU-PF-00072,Walmart,WMT-01-012,Midwest,818,587,141,6
SKU-PF-00072,Walmart,WMT-03-010,West,529,312,81,3
SKU-PF-00072,Walmart,WMT-01-003,Midwest,781,827,58,13
SKU-PF-00072,Walmart,WMT-03-002,West,753,798,94,3
SKU-PF-00072,Walmart,WMT-03-001,West,533,260,149,3
SKU-PF-00072,Walmart,WMT-03-005,West,488,599,47,4
SKU-PF-00072,Walmart,WMT-01-006,Midwest,127,257,101,3
SKU-PF-00072,Walmart,WMT-03-006,West,206,319,83,5
SKU-PF-00072,Walmart,WMT-03-013,West,331,448,27,7
SKU-PF-00072,Walmart,WMT-03-008,West,268,341,155,3
SKU-PF-00072,Walmart,WMT-02-003,South,482,204,75,7
SKU-PF-00072,Walmart,WMT-03-011,West,690,481,162,8
SKU-PF-00072,Walmart,WMT-02-002,South,183,375,84,11
SKU-PF-00072,Walmart,WMT-01-001,Midwest,481,651,123,9
SKU-PF-00072,Walmart,WMT-04-001,Northeast,183,181,134,13
SKU-PF-00072,Walmart,WMT-02-010,South,634,553,170,14
SKU-PF-00072,Walmart,WMT-01-013,Midwest,695,621,44,14
SKU-PF-00072,Walmart,WMT-01-010,Midwest,941,959,98,7
SKU-PF-00072,Walmart,WMT-03-009,West,560,625,142,3
SKU-PF-00072,Walmart,WMT-02-008,South,461,555,55,14
SKU-PF-00072,Walmart,WMT-03-003,West,863,708,165,7
SKU-PF-00072,Walmart,WMT-01-015,Midwest,909,998,115,6
SKU-PF-00072,Walmart,WMT-02-015,South,911,986,40,12
SKU-PF-00072,Walmart,WMT-02-004,South,930,1077,122,3
SKU-PF-00072,Walmart,WMT-02-012,South,236,341,53,8
SKU-PF-00072,Walmart,WMT-02-007,South,250,131,87,10
SKU-PF-00072,Walmart,WMT-03-012,West,382,181,60,12
SKU-PF-00072,Walmart,WMT-01-007,Midwest,513,514,56,3
SKU-PF-00072,Walmart,WMT-04-003,Northeast,297,457,20,14
SKU-PF-00072,Walmart,WMT-02-011,South,92,226,27,10
SKU-PF-00072,Sam's Club,SAM-01-002,Midwest,558,736,44,11
SKU-PF-00072,Sam's Club,SAM-02-008,South,53,0,48,14
SKU-PF-00072,Sam's Club,SAM-01-004,Midwest,213,121,54,14
SKU-PF-00072,Sam's Club,SAM-03-005,West,348,353,155,7
SKU-PF-00072,Sam's Club,SAM-02-007,South,916,815,63,5
SKU-PF-00072,Sam's Club,SAM-01-003,Midwest,691,720,21,9
SKU-PF-00072,Sam's Club,SAM-01-007,Midwest,923,687,112,6
SKU-PF-00072,Sam's Club,SAM-01-006,Midwest,791,859,86,5
SKU-PF-00072,Sam's Club,SAM-03-002,West,486,406,41,8
SKU-PF-00072,Sam's Club,SAM-02-005,South,61,48,59,12
SKU-PF-00072,Sam's Club,SAM-02-002,South,768,653,47,10
SKU-PF-00072,Sam's Club,SAM-01-001,Midwest,121,235,130,10
SKU-PF-00072,Sam's Club,SAM-02-004,South,166,195,50,4
SKU-PF-00072,Sam's Club,SAM-03-004,West,353,411,149,10
SKU-PF-00072,Sam's Club,SAM-02-003,South,886,859,58,7
SKU-PF-00072,Sam's Club,SAM-03-006,West,124,197,21,11
SKU-PF-00072,Sam's Club,SAM-01-005,Midwest,435,616,94,11
SKU-PF-00072,Sam's Club,SAM-02-006,South,478,312,151,9
SKU-PF-00072,Sam's Club,SAM-03-001,West,290,273,37,11
SKU-PF-00072,Sam's Club,SAM-02-010,South,337,248,128,8
SKU-PF-00072,Costco,COST-03-003,West,558,568,37,9
SKU-PF-00072,Costco,COST-02-006,South,950,1146,81,8
SKU-PF-00072,Costco,COST-03-006,West,684,519,116,10
SKU-PF-00072,Costco,COST-01-001,Midwest,199,297,67,13
SKU-PF-00072,Costco,COST-01-003,Midwest,548,305,114,5
SKU-PF-00072,Costco,COST-01-002,Midwest,715,606,147,4
SKU-PF-00072,Costco,COST-03-005,West,135,8,96,14
SKU-PF-00072,Costco,COST-02-002,South,787,605,26,7
SKU-PF-00072,Costco,COST-01-004,Midwest,332,376,141,10
SKU-PF-00072,Costco,COST-02-003,South,204,143,22,3
SKU-PF-00072,Costco,COST-02-005,South,562,630,135,14
SKU-PF-00072,Costco,COST-02-004,South,241,78,85,11
SKU-PF-00072,Costco,COST-03-001,West,747,762,155,6
SKU-PF-00072,Costco,COST-03-004,West,839,997,138,7
SKU-PF-00072,Costco,COST-03-002,West,746,825,59,14
SKU-HH-00073,Walmart,WMT-02-006,South,774,898,156,9
SKU-HH-00073,Walmart,WMT-03-011,West,386,124,96,13
SKU-HH-00073,Walmart,WMT-03-014,West,826,993,122,7
SKU-HH-00073,Walmart,WMT-02-008,South,624,622,68,3
SKU-HH-00073,Walmart,WMT-01-004,Midwest,811,900,159,11
SKU-HH-00073,Walmart,WMT-03-002,West,227,362,34,9
SKU-HH-00073,Walmart,WMT-02-015,South,661,811,25,9
SKU-HH-00073,Walmart,WMT-03-004,West,924,788,125,10
SKU-HH-00073,Walmart,WMT-03-003,West,320,194,75,7
SKU-HH-00073,Walmart,WMT-04-001,Northeast,150,281,74,3
SKU-HH-00073,Walmart,WMT-03-001,West,252,403,89,8
SKU-HH-00073,Walmart,WMT-04-003,Northeast,782,560,108,13
SKU-HH-00073,Walmart,WMT-01-010,Midwest,155,267,92,4
SKU-HH-00073,Walmart,WMT-01-006,Midwest,741,906,31,14
SKU-HH-00073,Walmart,WMT-03-009,West,265,228,79,13
SKU-HH-00073,Walmart,WMT-02-014,South,852,928,121,3
SKU-HH-00073,Walmart,WMT-03-010,West,660,852,61,14
SKU-HH-00073,Walmart,WMT-03-012,West,420,551,87,11
SKU-HH-00073,Walmart,WMT-02-004,South,634,451,77,10
SKU-HH-00073,Walmart,WMT-01-013,Midwest,653,617,32,7
SKU-HH-00073,Walmart,WMT-02-003,South,644,504,60,3
SKU-HH-00073,Walmart,WMT-02-011,South,776,541,164,4
SKU-HH-00073,Walmart,WMT-02-005,South,378,336,35,6
SKU-HH-00073,Walmart,WMT-01-012,Midwest,324,156,51,8
SKU-HH-00073,Walmart,WMT-04-002,Northeast,268,272,104,3
SKU-HH-00073,Walmart,WMT-03-015,West,643,824,52,13
SKU-HH-00073,Walmart,WMT-03-006,West,597,414,31,10
SKU-HH-00073,Walmart,WMT-01-015,Midwest,183,244,102,9
SKU-HH-00073,Walmart,WMT-02-007,South,736,672,134,11
SKU-HH-00073,Walmart,WMT-02-010,South,647,488,170,14
SKU-HH-00073,Sam's Club,SAM-01-007,Midwest,435,367,61,10
SKU-HH-00073,Sam's Club,SAM-02-006,South,163,101,80,8
SKU-HH-00073,Sam's Club,SAM-03-006,West,898,706,67,13
SKU-HH-00073,Sam's Club,SAM-01-008,Midwest,717,448,71,6
SKU-HH-00073,Sam's Club,SAM-02-004,South,306,462,33,9
SKU-HH-00073,Sam's Club,SAM-03-003,West,299,384,151,8
SKU-HH-00073,Sam's Club,SAM-03-005,West,842,735,99,7
SKU-HH-00073,Sam's Club,SAM-01-005,Midwest,574,455,157,11
SKU-HH-00073,Sam's Club,SAM-01-002,Midwest,608,490,103,10
SKU-HH-00073,Sam's Club,SAM-01-001,Midwest,682,859,154,13
SKU-HH-00073,Sam's Club,SAM-01-010,Midwest,285,251,60,9
SKU-HH-00073,Sam's Club,SAM-02-002,South,181,0,20,4
SKU-HH-00073,Sam's Club,SAM-01-004,Midwest,277,128,36,6
SKU-HH-00073,Sam's Club,SAM-02-009,South,756,573,148,9
SKU-HH-00073,Sam's Club,SAM-02-003,South,161,192,123,13
SKU-HH-00073,Sam's Club,SAM-01-006,Midwest,614,800,119,6
SKU-HH-00073,Sam's Club,SAM-02-005,South,805,734,56,12
SKU-HH-00073,Sam's Club,SAM-02-007,South,675,455,77,13
SKU-HH-00073,Sam's Club,SAM-01-009,Midwest,287,275,73,4
SKU-HH-00073,Sam's Club,SAM-03-008,West,218,23,155,12
SKU-PC-00074,Walmart,WMT-03-008,West,664,690,104,3
SKU-PC-00074,Walmart,WMT-02-011,South,471,509,121,4
SKU-PC-00074,Walmart,WMT-01-010,Midwest,731,773,23,10
SKU-PC-00074,Walmart,WMT-02-004,South,377,507,113,12
SKU-PC-00074,Walmart,WMT-03-013,West,642,575,122,5
SKU-PC-00074,Walmart,WMT-02-014,South,534,418,135,14
SKU-PC-00074,Walmart,WMT-01-003,Midwest,75,0,107,6
SKU-PC-00074,Walmart,WMT-02-008,South,313,436,121,14
SKU-PC-00074,Walmart,WMT-01-011,Midwest,441,333,63,9
SKU-PC-00074,Walmart,WMT-01-004,Midwest,825,681,37,14
SKU-PC-00074,Walmart,WMT-03-014,West,480,680,64,6
SKU-PC-00074,Walmart,WMT-01-012,Midwest,637,595,20,7
SKU-PC-00074,Walmart,WMT-03-004,West,432,290,148,12
SKU-PC-00074,Walmart,WMT-02-006,South,193,319,32,14
SKU-PC-00074,Walmart,WMT-04-001,Northeast,75,120,29,14
SKU-PC-00074,Walmart,WMT-04-003,Northeast,744,678,123,4
SKU-PC-00074,Walmart,WMT-02-001,South,240,0,35,13
SKU-PC-00074,Walmart,WMT-01-005,Midwest,342,258,85,3
SKU-PC-00074,Walmart,WMT-03-002,West,249,142,55,3
SKU-PC-00074,Walmart,WMT-02-002,South,564,314,128,7
SKU-PC-00074,Walmart,WMT-03-012,West,53,158,44,13
SKU-PC-00074,Walmart,WMT-02-010,South,707,502,138,8
SKU-PC-00074,Walmart,WMT-03-005,West,802,874,103,5
SKU-PC-00074,Walmart,WMT-03-015,West,186,178,30,7
SKU-PC-00074,Walmart,WMT-01-002,Midwest,259,226,36,10
SKU-PC-00074,Walmart,WMT-01-007,Midwest,859,955,55,9
SKU-PC-00074,Walmart,WMT-03-006,West,754,897,136,8
SKU-PC-00074,Walmart,WMT-01-014,Midwest,916,765,26,9
SKU-PC-00074,Walmart,WMT-02-012,South,733,600,21,8
SKU-PC-00074,Walmart,WMT-01-001,Midwest,534,529,61,5
SKU-HH-00075,Walmart,WMT-02-007,South,222,276,98,9
SKU-HH-00075,Walmart,WMT-01-004,Midwest,168,0,53,11
SKU-HH-00075,Walmart,WMT-01-006,Midwest,713,560,116,7
SKU-HH-00075,Walmart,WMT-01-007,Midwest,500,557,94,4
SKU-HH-00075,Walmart,WMT-02-005,South,520,575,147,6
SKU-HH-00075,Walmart,WMT-01-013,Midwest,867,893,47,8
SKU-HH-00075,Walmart,WMT-01-008,Midwest,670,813,151,6
SKU-HH-00075,Walmart,WMT-03-006,West,680,651,154,7
SKU-HH-00075,Walmart,WMT-03-014,West,779,919,123,5
SKU-HH-00075,Walmart,WMT-03-013,West,568,634,157,10
SKU-HH-00075,Walmart,WMT-02-013,South,227,145,48,7
SKU-HH-00075,Walmart,WMT-01-009,Midwest,300,406,98,14
SKU-HH-00075,Walmart,WMT-03-003,West,206,8,105,7
SKU-HH-00075,Walmart,WMT-01-005,Midwest,326,521,150,4
SKU-HH-00075,Walmart,WMT-02-015,South,910,840,84,8
SKU-HH-00075,Walmart,WMT-04-003,Northeast,853,684,159,7
SKU-HH-00075,Walmart,WMT-03-011,West,627,431,130,9
SKU-HH-00075,Walmart,WMT-03-012,West,815,759,137,11
SKU-HH-00075,Walmart,WMT-03-005,West,521,650,102,6
SKU-HH-00075,Walmart,WMT-03-007,West,878,707,55,11
SKU-HH-00075,Walmart,WMT-01-012,Midwest,198,336,76,11
SKU-HH-00075,Walmart,WMT-01-002,Midwest,523,321,155,13
SKU-HH-00075,Walmart,WMT-03-009,West,593,764,115,6
SKU-HH-00075,Walmart,WMT-03-004,West,664,861,145,10
SKU-HH-00075,Walmart,WMT-01-010,Midwest,480,484,109,13
SKU-HH-00075,Walmart,WMT-01-001,Midwest,360,474,92,9
SKU-HH-00075,Walmart,WMT-02-009,South,815,970,169,6
SKU-HH-00075,Walmart,WMT-04-002,Northeast,781,672,145,10
SKU-HH-00075,Walmart,WMT-01-011,Midwest,163,130,77,14
SKU-HH-00075,Walmart,WMT-01-003,Midwest,429,530,117,4
SKU-HH-00075,Sam's Club,SAM-02-007,South,244,260,29,13
SKU-HH-00075,Sam's Club,SAM-02-004,South,120,0,40,10
SKU-HH-00075,Sam's Club,SAM-01-003,Midwest,175,143,51,12
SKU-HH-00075,Sam's Club,SAM-01-008,Midwest,229,339,36,5
SKU-HH-00075,Sam's Club,SAM-03-005,West,508,622,39,11
SKU-HH-00075,Sam's Club,SAM-02-010,South,517,636,102,5
SKU-HH-00075,Sam's Club,SAM-01-009,Midwest,861,924,69,5
SKU-HH-00075,Sam's Club,SAM-02-005,South,151,278,26,7
SKU-HH-00075,Sam's Club,SAM-01-005,Midwest,568,299,100,14
SKU-HH-00075,Sam's Club,SAM-01-006,Midwest,458,308,129,13
SKU-HH-00075,Sam's Club,SAM-02-009,South,480,635,46,8
SKU-HH-00075,Sam's Club,SAM-03-007,West,643,644,158,10
SKU-HH-00075,Sam's Club,SAM-02-006,South,402,435,84,9
SKU-HH-00075,Sam's Club,SAM-01-004,Midwest,775,560,83,10
SKU-HH-00075,Sam's Club,SAM-02-008,South,500,488,138,5
SKU-HH-00075,Sam's Club,SAM-02-003,South,371,189,65,12
SKU-HH-00075,Sam's Club,SAM-03-006,West,336,168,130,14
SKU-HH-00075,Sam's Club,SAM-01-002,Midwest,800,612,105,12
SKU-HH-00075,Sam's Club,SAM-03-003,West,473,551,141,11
SKU-HH-00075,Sam's Club,SAM-02-002,South,83,0,162,11
SKU-HH-00075,Costco,COST-03-001,West,880,956,77,12
SKU-HH-00075,Costco,COST-01-002,Midwest,641,695,141,7
SKU-HH-00075,Costco,COST-01-005,Midwest,744,926,67,6
SKU-HH-00075,Costco,COST-03-004,West,433,625,90,5
SKU-HH-00075,Costco,COST-02-004,South,537,482,158,7
SKU-HH-00075,Costco,COST-03-006,West,302,317,169,9
SKU-HH-00075,Costco,COST-02-001,South,104,0,48,11
SKU-HH-00075,Costco,COST-03-003,West,914,688,151,8
SKU-HH-00075,Costco,COST-02-006,South,63,0,150,3
SKU-HH-00075,Costco,COST-02-005,South,446,377,146,9
SKU-HH-00075,Costco,COST-01-006,Midwest,674,759,101,7
SKU-HH-00075,Costco,COST-02-002,South,195,49,165,8
SKU-HH-00075,Costco,COST-03-002,West,52,27,112,4
SKU-HH-00075,Costco,COST-01-004,Midwest,251,106,117,11
SKU-HH-00075,Costco,COST-01-003,Midwest,188,161,86,6
SKU-BV-00076,Walmart,WMT-02-014,South,701,780,146,11
SKU-BV-00076,Walmart,WMT-02-013,South,172,217,142,4
SKU-BV-00076,Walmart,WMT-02-005,South,606,804,150,8
SKU-BV-00076,Walmart,WMT-01-012,Midwest,301,231,119,8
SKU-BV-00076,Walmart,WMT-02-007,South,204,255,150,10
SKU-BV-00076,Walmart,WMT-03-011,West,538,331,66,14
SKU-BV-00076,Walmart,WMT-03-003,West,313,160,70,6
SKU-BV-00076,Walmart,WMT-02-010,South,758,559,112,4
SKU-BV-00076,Walmart,WMT-02-015,South,467,250,159,10
SKU-BV-00076,Walmart,WMT-01-011,Midwest,397,266,69,6
SKU-BV-00076,Walmart,WMT-02-003,South,914,738,82,7
SKU-BV-00076,Walmart,WMT-04-002,Northeast,929,705,27,7
SKU-BV-00076,Walmart,WMT-01-002,Midwest,553,361,123,4
SKU-BV-00076,Walmart,WMT-02-011,South,946,900,43,5
SKU-BV-00076,Walmart,WMT-03-007,West,728,741,40,11
SKU-BV-00076,Walmart,WMT-03-014,West,207,180,53,13
SKU-BV-00076,Walmart,WMT-01-010,Midwest,404,256,134,7
SKU-BV-00076,Walmart,WMT-01-004,Midwest,570,605,89,14
SKU-BV-00076,Walmart,WMT-01-006,Midwest,750,502,120,6
SKU-BV-00076,Walmart,WMT-01-001,Midwest,404,231,86,9
SKU-BV-00076,Walmart,WMT-03-004,West,239,303,168,7
SKU-BV-00076,Walmart,WMT-03-006,West,313,56,43,4
SKU-BV-00076,Walmart,WMT-02-001,South,785,556,159,9
SKU-BV-00076,Walmart,WMT-03-015,West,592,503,40,13
SKU-BV-00076,Walmart,WMT-04-003,Northeast,722,578,56,10
SKU-BV-00076,Walmart,WMT-02-004,South,618,646,113,5
SKU-BV-00076,Walmart,WMT-03-001,West,384,215,110,5
SKU-BV-00076,Walmart,WMT-02-002,South,611,766,121,6
SKU-BV-00076,Walmart,WMT-01-014,Midwest,355,371,67,9
SKU-BV-00076,Walmart,WMT-01-008,Midwest,494,227,115,9
SKU-BV-00076,Sam's Club,SAM-01-009,Midwest,637,500,167,14
SKU-BV-00076,Sam's Club,SAM-02-001,South,207,380,47,11
SKU-BV-00076,Sam's Club,SAM-03-008,West,521,313,78,8
SKU-BV-00076,Sam's Club,SAM-01-008,Midwest,805,807,95,12
SKU-BV-00076,Sam's Club,SAM-03-004,West,720,447,102,11
SKU-BV-00076,Sam's Club,SAM-01-006,Midwest,205,50,54,4
SKU-BV-00076,Sam's Club,SAM-01-004,Midwest,667,614,134,13
SKU-BV-00076,Sam's Club,SAM-03-007,West,195,202,71,3
SKU-BV-00076,Sam's Club,SAM-02-004,South,171,285,69,4
SKU-BV-00076,Sam's Club,SAM-02-009,South,875,643,138,14
SKU-BV-00076,Sam's Club,SAM-02-008,South,705,843,137,5
SKU-BV-00076,Sam's Club,SAM-02-002,South,834,855,45,7
SKU-BV-00076,Sam's Club,SAM-02-003,South,85,236,50,5
SKU-BV-00076,Sam's Club,SAM-01-003,Midwest,587,620,87,5
SKU-BV-00076,Sam's Club,SAM-02-007,South,224,172,23,13
SKU-BV-00076,Sam's Club,SAM-01-001,Midwest,611,470,130,12
SKU-BV-00076,Sam's Club,SAM-03-006,West,445,496,116,11
SKU-BV-00076,Sam's Club,SAM-01-010,Midwest,620,570,32,4
SKU-BV-00076,Sam's Club,SAM-02-010,South,261,382,90,6
SKU-BV-00076,Sam's Club,SAM-03-003,West,586,348,93,14
SKU-PF-00077,Walmart,WMT-02-004,South,358,489,67,8
SKU-PF-00077,Walmart,WMT-03-006,West,239,270,76,4
SKU-PF-00077,Walmart,WMT-02-013,South,106,0,67,14
SKU-PF-00077,Walmart,WMT-03-007,West,180,0,66,9
SKU-PF-00077,Walmart,WMT-02-014,South,466,480,165,14
SKU-PF-00077,Walmart,WMT-03-003,West,397,422,93,9
SKU-PF-00077,Walmart,WMT-02-006,South,323,213,114,3
SKU-PF-00077,Walmart,WMT-03-008,West,201,358,144,7
SKU-PF-00077,Walmart,WMT-03-001,West,761,724,38,8
SKU-PF-00077,Walmart,WMT-02-008,South,89,0,73,11
SKU-PF-00077,Walmart,WMT-01-003,Midwest,187,342,145,13
SKU-PF-00077,Walmart,WMT-04-001,Northeast,72,35,81,4
SKU-PF-00077,Walmart,WMT-02-005,South,463,265,155,13
SKU-PF-00077,Walmart,WMT-02-015,South,341,61,61,11
SKU-PF-00077,Walmart,WMT-01-008,Midwest,467,200,124,13
SKU-PF-00077,Walmart,WMT-01-013,Midwest,68,0,129,6
SKU-PF-00077,Walmart,WMT-03-004,West,128,180,64,8
SKU-PF-00077,Walmart,WMT-02-010,South,365,534,80,8
SKU-PF-00077,Walmart,WMT-04-003,Northeast,543,310,69,11
SKU-PF-00077,Walmart,WMT-01-002,Midwest,893,999,142,5
SKU-PF-00077,Walmart,WMT-01-001,Midwest,408,344,108,11
SKU-PF-00077,Walmart,WMT-03-009,West,260,113,44,14
SKU-PF-00077,Walmart,WMT-01-007,Midwest,853,594,39,14
SKU-PF-00077,Walmart,WMT-01-010,Midwest,624,506,88,7
SKU-PF-00077,Walmart,WMT-03-010,West,846,619,95,14
SKU-PF-00077,Walmart,WMT-04-002,Northeast,95,0,77,8
SKU-PF-00077,Walmart,WMT-01-004,Midwest,469,557,33,7
SKU-PF-00077,Walmart,WMT-02-012,South,393,161,61,12
SKU-PF-00077,Walmart,WMT-01-014,Midwest,416,383,33,14
SKU-PF-00077,Walmart,WMT-01-012,Midwest,285,277,21,12
SKU-PF-00077,Sam's Club,SAM-02-009,South,441,582,131,12
SKU-PF-00077,Sam's Club,SAM-01-010,Midwest,621,585,162,3
SKU-PF-00077,Sam's Club,SAM-01-003,Midwest,444,431,158,6
SKU-PF-00077,Sam's Club,SAM-03-007,West,477,405,100,9
SKU-PF-00077,Sam's Club,SAM-01-007,Midwest,234,203,163,5
SKU-PF-00077,Sam's Club,SAM-02-003,South,652,449,73,3
SKU-PF-00077,Sam's Club,SAM-02-005,South,297,217,76,7
SKU-PF-00077,Sam's Club,SAM-01-004,Midwest,67,0,86,12
SKU-PF-00077,Sam's Club,SAM-01-001,Midwest,804,765,102,12
SKU-PF-00077,Sam's Club,SAM-02-010,South,98,288,122,14
SKU-PF-00077,Sam's Club,SAM-02-002,South,698,820,37,9
SKU-PF-00077,Sam's Club,SAM-03-006,West,367,424,37,13
SKU-PF-00077,Sam's Club,SAM-03-005,West,731,673,25,10
SKU-PF-00077,Sam's Club,SAM-03-001,West,327,442,150,11
SKU-PF-00077,Sam's Club,SAM-02-006,South,227,45,39,12
SKU-PF-00077,Sam's Club,SAM-01-008,Midwest,494,245,73,6
SKU-PF-00077,Sam's Club,SAM-03-002,West,380,443,118,14
SKU-PF-00077,Sam's Club,SAM-02-004,South,939,694,89,4
SKU-PF-00077,Sam's Club,SAM-01-005,Midwest,183,15,91,14
SKU-PF-00077,Sam's Club,SAM-01-002,Midwest,418,552,105,10
SKU-BV-00078,Walmart,WMT-02-005,South,408,359,55,14
SKU-BV-00078,Walmart,WMT-01-004,Midwest,399,178,148,14
SKU-BV-00078,Walmart,WMT-03-009,West,374,110,57,7
SKU-BV-00078,Walmart,WMT-02-014,South,139,295,166,4
SKU-BV-00078,Walmart,WMT-02-007,South,422,289,150,6
SKU-BV-00078,Walmart,WMT-02-008,South,127,0,113,5
SKU-BV-00078,Walmart,WMT-01-008,Midwest,142,338,77,3
SKU-BV-00078,Walmart,WMT-01-014,Midwest,425,497,87,3
SKU-BV-00078,Walmart,WMT-01-010,Midwest,501,385,32,9
SKU-BV-00078,Walmart,WMT-02-006,South,86,0,75,9
SKU-BV-00078,Walmart,WMT-01-012,Midwest,131,324,76,10
SKU-BV-00078,Walmart,WMT-01-002,Midwest,140,0,124,14
SKU-BV-00078,Walmart,WMT-03-012,West,207,143,50,7
SKU-BV-00078,Walmart,WMT-01-006,Midwest,302,320,64,3
SKU-BV-00078,Walmart,WMT-03-005,West,184,249,49,12
SKU-BV-00078,Walmart,WMT-02-001,South,712,526,140,4
SKU-BV-00078,Walmart,WMT-04-003,Northeast,576,626,41,13
SKU-BV-00078,Walmart,WMT-03-011,West,88,0,112,11
SKU-BV-00078,Walmart,WMT-01-005,Midwest,350,442,126,6
SKU-BV-00078,Walmart,WMT-03-007,West,703,566,135,9
SKU-BV-00078,Walmart,WMT-03-008,West,523,411,87,10
SKU-BV-00078,Walmart,WMT-02-015,South,406,467,149,8
SKU-BV-00078,Walmart,WMT-04-001,Northeast,615,363,96,13
SKU-BV-00078,Walmart,WMT-01-013,Midwest,430,436,163,3
SKU-BV-00078,Walmart,WMT-03-014,West,589,734,128,7
SKU-BV-00078,Walmart,WMT-02-013,South,673,530,152,8
SKU-BV-00078,Walmart,WMT-03-004,West,380,503,46,7
SKU-BV-00078,Walmart,WMT-02-003,South,684,602,30,4
SKU-BV-00078,Walmart,WMT-02-010,South,743,819,92,12
SKU-BV-00078,Walmart,WMT-01-015,Midwest,327,180,140,11
SKU-BV-00078,Sam's Club,SAM-02-010,South,190,41,158,6
SKU-BV-00078,Sam's Club,SAM-01-001,Midwest,349,288,90,7
SKU-BV-00078,Sam's Club,SAM-02-009,South,482,235,112,3
SKU-BV-00078,Sam's Club,SAM-03-003,West,839,853,127,12
SKU-BV-00078,Sam's Club,SAM-02-001,South,687,660,117,8
SKU-BV-00078,Sam's Club,SAM-03-001,West,476,435,119,4
SKU-BV-00078,Sam's Club,SAM-03-004,West,876,863,28,4
SKU-BV-00078,Sam's Club,SAM-01-010,Midwest,722,703,64,10
SKU-BV-00078,Sam's Club,SAM-03-006,West,171,325,23,5
SKU-BV-00078,Sam's Club,SAM-02-004,South,544,348,98,12
SKU-BV-00078,Sam's Club,SAM-02-007,South,809,629,126,8
SKU-BV-00078,Sam's Club,SAM-01-004,Midwest,644,656,40,8
SKU-BV-00078,Sam's Club,SAM-03-005,West,623,794,50,14
SKU-BV-00078,Sam's Club,SAM-01-005,Midwest,931,1123,151,11
SKU-BV-00078,Sam's Club,SAM-02-005,South,324,303,140,3
SKU-BV-00078,Sam's Club,SAM-02-008,South,639,651,34,12
SKU-BV-00078,Sam's Club,SAM-01-007,Midwest,385,535,81,12
SKU-BV-00078,Sam's Club,SAM-01-006,Midwest,168,0,29,13
SKU-BV-00078,Sam's Club,SAM-01-008,Midwest,252,73,170,6
SKU-BV-00078,Sam's Club,SAM-01-003,Midwest,701,889,120,12
SKU-CL-00079,Walmart,WMT-01-002,Midwest,597,439,100,9
SKU-CL-00079,Walmart,WMT-02-001,South,628,360,55,10
SKU-CL-00079,Walmart,WMT-03-014,West,833,724,108,14
SKU-CL-00079,Walmart,WMT-01-006,Midwest,556,749,41,7
SKU-CL-00079,Walmart,WMT-02-005,South,181,130,88,5
SKU-CL-00079,Walmart,WMT-02-015,South,477,299,97,3
SKU-CL-00079,Walmart,WMT-01-011,Midwest,685,713,48,9
SKU-CL-00079,Walmart,WMT-03-005,West,301,313,150,7
SKU-CL-00079,Walmart,WMT-02-011,South,227,46,73,3
SKU-CL-00079,Walmart,WMT-01-004,Midwest,279,466,41,4
SKU-CL-00079,Walmart,WMT-01-009,Midwest,336,355,152,10
SKU-CL-00079,Walmart,WMT-02-006,South,426,568,81,14
SKU-CL-00079,Walmart,WMT-01-003,Midwest,365,121,50,6
SKU-CL-00079,Walmart,WMT-04-001,Northeast,921,892,149,9
SKU-CL-00079,Walmart,WMT-04-002,Northeast,534,638,128,3
SKU-CL-00079,Walmart,WMT-04-003,Northeast,72,211,31,5
SKU-CL-00079,Walmart,WMT-02-012,South,536,481,22,4
SKU-CL-00079,Walmart,WMT-03-012,West,343,173,52,6
SKU-CL-00079,Walmart,WMT-01-010,Midwest,847,991,74,10
SKU-CL-00079,Walmart,WMT-03-015,West,880,1053,32,8
SKU-CL-00079,Walmart,WMT-02-004,South,805,589,42,11
SKU-CL-00079,Walmart,WMT-02-003,South,497,537,60,3
SKU-CL-00079,Walmart,WMT-02-014,South,259,371,151,14
SKU-CL-00079,Walmart,WMT-01-005,Midwest,690,624,100,7
SKU-CL-00079,Walmart,WMT-02-002,South,71,130,78,7
SKU-CL-00079,Walmart,WMT-02-013,South,597,763,122,8
SKU-CL-00079,Walmart,WMT-03-001,West,557,340,52,8
SKU-CL-00079,Walmart,WMT-01-008,Midwest,315,144,47,11
SKU-CL-00079,Walmart,WMT-03-010,West,185,61,61,5
SKU-CL-00079,Walmart,WMT-03-013,West,408,392,31,7
SKU-PF-00080,Walmart,WMT-03-008,West,813,880,90,7
SKU-PF-00080,Walmart,WMT-02-013,South,506,236,75,3
